user_id,items,porcentaje_recomendados,precio_total
76561198045391389,1,100.0,0.0
76561198045402323,1,100.0,19.99
76561198045421572,1,100.0,0.0
76561198045431856,7,85.71428571428571,62.93
76561198045436944,1,100.0,14.99
76561198045453273,2,50.0,9.99
76561198045455281,1,100.0,0.0
76561198045459907,2,0.0,0.0
76561198045467294,1,100.0,24.99
76561198045470612,3,100.0,51.97
76561198045476116,1,100.0,19.99
76561198045477018,1,100.0,0.0
76561198045479668,2,100.0,14.99
76561198045481360,1,100.0,9.99
76561198045492271,1,100.0,9.99
76561198045501641,4,100.0,55.96
76561198045507259,1,100.0,0.0
76561198045516933,4,100.0,84.96000000000001
76561198045524996,1,0.0,39.99
76561198045536474,1,100.0,9.99
76561198045540232,2,100.0,19.98
76561198045542486,1,100.0,19.99
76561198045547769,1,100.0,19.98
76561198045570132,2,50.0,34.98
76561198045577378,2,100.0,49.980000000000004
76561198045591656,2,100.0,34.98
76561198045613225,1,100.0,19.99
76561198045618285,1,100.0,39.99
76561198045621089,1,100.0,34.99
76561198045627858,1,0.0,0.0
76561198045631910,1,100.0,19.99
76561198045633274,1,100.0,0.0
76561198045635178,1,100.0,19.99
76561198045638432,3,100.0,74.98
76561198045638756,1,100.0,19.99
76561198045640612,2,100.0,39.98
76561198045661299,1,100.0,0.0
76561198045664231,1,100.0,19.99
76561198045683118,1,100.0,4.99
76561198045698134,1,100.0,24.99
76561198045702747,2,100.0,47.98
76561198045706351,1,100.0,9.99
76561198045722351,3,100.0,34.98
76561198045733368,3,100.0,49.97
76561198045754869,1,100.0,9.99
76561198045756199,1,100.0,9.99
76561198045759657,1,100.0,0.0
76561198045763207,1,100.0,19.99
76561198045767413,1,100.0,24.99
76561198045768753,1,100.0,14.99
76561198045771425,3,33.33333333333333,54.970000000000006
76561198045772144,1,100.0,24.99
76561198045786618,1,100.0,24.99
76561198045787416,2,100.0,34.98
76561198045791984,2,100.0,39.99
76561198045792460,1,0.0,14.99
76561198045797344,1,100.0,39.99
76561198045837166,2,100.0,24.98
76561198045838636,3,66.66666666666666,74.98
76561198045848404,1,100.0,14.99
76561198045852299,2,100.0,19.98
76561198045884541,6,50.0,82.96000000000001
76561198045891077,1,100.0,19.99
76561198045895742,1,100.0,9.99
76561198045900106,3,100.0,38.97
76561198045903394,3,100.0,34.97
76561198045904236,1,100.0,29.99
76561198045926585,2,100.0,24.98
76561198045932885,2,100.0,29.99
76561198045940593,2,50.0,69.98
76561198045948210,1,100.0,0.0
76561198045953692,18,100.0,269.82
76561198045959168,1,100.0,19.99
76561198045971049,1,100.0,9.99
76561198045973971,1,100.0,24.99
76561198045983131,1,100.0,0.0
76561198045993916,1,100.0,9.99
76561198046002444,5,100.0,59.96
76561198046020863,1,100.0,0.0
76561198046022115,1,100.0,24.99
76561198046042568,3,100.0,74.97
76561198046042992,1,100.0,39.99
76561198046045570,1,100.0,39.99
76561198046045640,5,100.0,79.95
76561198046046184,1,100.0,14.99
76561198046066175,1,100.0,34.99
76561198046067001,1,100.0,19.99
76561198046075289,3,100.0,44.97
76561198046093108,1,100.0,0.0
76561198046094676,3,100.0,69.97
76561198046096030,1,100.0,29.99
76561198046109149,1,100.0,39.99
76561198046109277,6,83.33333333333334,44.94
76561198046128346,1,100.0,14.99
76561198046135457,2,100.0,39.98
76561198046138768,3,100.0,44.97
76561198046143052,1,0.0,19.99
76561198046155575,2,100.0,29.98
76561198046168702,1,0.0,0.0
76561198046193884,3,100.0,44.980000000000004
76561198046211301,3,100.0,64.97
76561198046214713,1,100.0,0.0
76561198046274386,3,100.0,49.97
76561198046311245,1,100.0,19.99
76561198046314521,1,100.0,0.0
76561198046324554,2,100.0,39.98
76561198046339462,2,100.0,29.98
76561198046360205,1,100.0,14.99
76561198046360299,1,100.0,19.99
76561198046362843,1,100.0,19.99
76561198046366581,2,0.0,19.99
76561198046378596,2,100.0,54.98
76561198046387164,2,100.0,14.98
76561198046412025,3,0.0,34.98
76561198046418559,1,100.0,0.0
76561198046426932,1,100.0,0.0
76561198046431048,1,100.0,4.99
76561198046431850,3,66.66666666666666,19.99
76561198046474248,5,100.0,54.96
76561198046476374,2,100.0,24.98
76561198046477340,1,100.0,2.99
76561198046508287,1,100.0,0.0
76561198046508397,1,100.0,19.99
76561198046510669,1,100.0,5.99
76561198046511389,1,100.0,9.99
76561198046521584,1,100.0,29.99
76561198046540876,1,100.0,9.99
76561198046546837,3,100.0,99.93
76561198046562619,1,100.0,0.0
76561198046582634,4,50.0,109.95999999999998
76561198046584688,2,100.0,39.98
76561198046612873,1,100.0,14.99
76561198046669472,1,100.0,9.99
76561198046684086,4,100.0,34.97
76561198046685572,2,100.0,34.98
76561198046687070,1,100.0,9.99
76561198046696025,2,100.0,25.979999999999997
76561198046710923,7,100.0,96.85
76561198046713163,1,0.0,0.0
76561198046729008,1,100.0,14.99
76561198046730416,1,100.0,14.99
76561198046732318,5,100.0,64.95
76561198046740784,6,50.0,64.97999999999999
76561198046762243,1,100.0,14.99
76561198046767905,1,100.0,24.99
76561198046777861,1,100.0,0.0
76561198046804355,1,100.0,14.99
76561198046804443,1,100.0,14.99
76561198046806915,1,100.0,14.99
76561198046807777,2,100.0,14.98
76561198046815037,1,100.0,9.99
76561198046818156,3,100.0,29.97
76561198046825758,1,100.0,0.0
76561198046833211,1,100.0,14.99
76561198046834503,1,100.0,9.99
76561198046856087,2,100.0,54.980000000000004
76561198046856125,1,100.0,14.99
76561198046856533,2,100.0,24.98
76561198046859385,1,0.0,0.0
76561198046862962,1,100.0,0.0
76561198046863149,1,100.0,9.99
76561198046865931,1,100.0,14.99
76561198046868249,2,50.0,30.98
76561198046879866,2,100.0,0.0
76561198046906455,2,100.0,29.979999999999997
76561198046907159,1,0.0,39.99
76561198046914151,1,100.0,19.99
76561198046914681,2,100.0,29.979999999999997
76561198046928474,2,100.0,29.99
76561198046930744,2,100.0,19.98
76561198046958203,6,83.33333333333334,119.96000000000001
76561198046970654,3,66.66666666666666,102.97
76561198046976160,2,100.0,64.98
76561198046980586,2,100.0,29.98
76561198046997957,1,100.0,19.99
76561198047016483,1,0.0,0.0
76561198047046178,1,100.0,14.99
76561198047051392,5,100.0,74.96000000000001
76561198047059566,2,50.0,59.980000000000004
76561198047117090,1,100.0,9.99
76561198047135310,2,100.0,84.97999999999999
76561198047179623,1,100.0,0.0
76561198047185525,3,100.0,49.97
76561198047185717,1,0.0,19.99
76561198047204024,1,100.0,29.99
76561198047208452,2,100.0,24.979999999999997
76561198047208774,8,50.0,39.96
76561198047210840,28,100.0,399.76
76561198047217856,1,100.0,0.0
76561198047232247,2,100.0,44.98
76561198047237949,5,100.0,104.96000000000001
76561198047241469,1,100.0,0.0
76561198047247007,4,100.0,54.96
76561198047260382,1,100.0,19.99
76561198047263762,1,100.0,19.99
76561198047273546,3,66.66666666666666,49.97
76561198047299195,3,100.0,79.97
76561198047304525,1,100.0,9.99
76561198047307338,1,100.0,0.0
76561198047308188,1,100.0,29.99
76561198047312636,1,100.0,19.99
76561198047316836,1,100.0,19.99
76561198047363411,1,100.0,14.99
76561198047412991,1,0.0,59.99
76561198047418653,1,100.0,39.99
76561198047421467,1,100.0,9.99
76561198047472267,4,100.0,89.96000000000001
76561198047478302,1,100.0,14.99
76561198047483430,1,100.0,14.99
76561198047485108,2,100.0,44.98
76561198047486142,1,100.0,0.0
76561198047491592,5,100.0,119.91
76561198047513395,5,80.0,80.95
76561198047515235,2,100.0,19.99
76561198047522949,1,100.0,19.99
76561198047525161,1,100.0,14.99
76561198047542758,1,100.0,29.99
76561198047572827,2,50.0,14.99
76561198047586948,1,100.0,2.99
76561198047593692,2,100.0,34.98
76561198047600764,1,100.0,9.99
76561198047613547,1,100.0,9.99
76561198047629421,1,100.0,14.99
76561198047630659,4,0.0,0.0
76561198047633346,6,100.0,140.95
76561198047639654,2,100.0,59.980000000000004
76561198047659670,3,100.0,119.97
76561198047666453,1,100.0,19.99
76561198047679159,8,87.5,209.88
76561198047683807,1,100.0,19.99
76561198047693395,2,0.0,89.98
76561198047694111,4,75.0,99.96
76561198047711462,1,100.0,14.99
76561198047720580,2,100.0,0.0
76561198047746970,2,50.0,5.98
76561198047747981,2,100.0,34.98
76561198047755411,1,100.0,0.0
76561198047756479,1,100.0,14.99
76561198047772662,1,100.0,14.99
76561198047774264,1,100.0,0.99
76561198047779266,1,100.0,0.0
76561198047814645,1,100.0,4.99
76561198047829440,1,100.0,39.99
76561198047866299,1,100.0,7.99
76561198047866465,1,100.0,19.99
76561198047875000,1,100.0,14.99
76561198047901097,1,100.0,9.99
76561198047907062,1,100.0,24.99
76561198047937253,2,100.0,39.980000000000004
76561198047949269,1,100.0,14.99
76561198047950481,1,100.0,9.99
76561198047956258,3,100.0,14.99
76561198047991989,1,100.0,14.99
76561198048005353,1,100.0,14.99
76561198048018550,1,100.0,14.99
76561198048022041,2,100.0,39.98
76561198048024738,1,100.0,9.99
76561198048055849,1,100.0,0.0
76561198048058129,1,100.0,19.99
76561198048062725,1,100.0,9.99
76561198048072743,2,100.0,49.98
76561198048080920,1,100.0,4.99
76561198048088658,2,100.0,44.98
76561198048088970,3,66.66666666666666,39.97
76561198048119581,1,100.0,29.99
76561198048121243,3,100.0,64.97
76561198048130107,1,100.0,0.0
76561198048133739,5,100.0,159.95
76561198048134668,1,100.0,39.99
76561198048139138,4,100.0,74.96
76561198048139650,1,100.0,24.99
76561198048184625,1,100.0,0.0
76561198048191274,1,100.0,59.99
76561198048191382,6,83.33333333333334,56.95
76561198048227297,6,83.33333333333334,169.94
76561198048230501,8,100.0,19.96
76561198048240622,5,100.0,23.98
76561198048246554,1,0.0,0.0
76561198048248287,2,100.0,49.99
76561198048253002,5,100.0,99.95
76561198048259980,2,100.0,19.98
76561198048261122,2,100.0,39.99
76561198048312212,1,100.0,19.99
76561198048334813,3,100.0,86.97
76561198048346071,2,100.0,34.98
76561198048348337,10,90.0,97.92
76561198048350991,3,66.66666666666666,19.98
76561198048353577,3,100.0,34.97
76561198048357969,1,100.0,2.99
76561198048358239,1,0.0,29.99
76561198048363750,1,100.0,0.0
76561198048373117,1,100.0,0.0
76561198048376894,1,0.0,34.99
76561198048416962,1,100.0,14.99
76561198048417105,4,100.0,109.96000000000001
76561198048432706,2,100.0,24.98
76561198048435361,4,100.0,74.96000000000001
76561198048437384,1,100.0,59.99
76561198048459138,1,100.0,9.99
76561198048491595,1,100.0,9.99
76561198048495843,2,100.0,4.99
76561198048503920,2,50.0,15.98
76561198048504173,1,100.0,0.0
76561198048506749,6,100.0,124.95
76561198048529546,1,100.0,14.99
76561198048578169,1,100.0,19.99
76561198048584625,1,100.0,14.99
76561198048588244,2,50.0,23.979999999999997
76561198048590320,3,100.0,19.98
76561198048591022,1,100.0,0.0
76561198048591384,2,100.0,0.0
76561198048633975,1,100.0,59.99
76561198048638445,1,100.0,14.99
76561198048691905,1,100.0,14.99
76561198048693328,1,100.0,14.99
76561198048701431,4,100.0,174.96
76561198048703180,1,0.0,19.99
76561198048709944,20,100.0,239.88
76561198048712102,2,100.0,0.0
76561198048713880,1,100.0,24.99
76561198048746179,1,100.0,0.0
76561198048794398,1,100.0,0.0
76561198048808239,1,100.0,39.99
76561198048809840,1,100.0,14.99
76561198048813790,5,80.0,24.98
76561198048824676,1,100.0,13.98
76561198048884166,1,100.0,12.99
76561198048911821,1,100.0,39.99
76561198048922022,2,100.0,10.98
76561198048922542,1,100.0,9.99
76561198048930835,1,100.0,9.99
76561198048944049,2,50.0,39.98
76561198048945491,1,100.0,39.99
76561198048989256,1,100.0,9.99
76561198048996327,1,100.0,19.99
76561198049012235,1,100.0,2.99
76561198049028241,1,100.0,6.99
76561198049041002,1,100.0,29.99
76561198049088443,1,100.0,14.99
76561198049093949,3,100.0,54.97
76561198049104801,3,100.0,29.979999999999997
76561198049124217,4,100.0,54.96
76561198049129193,1,100.0,19.99
76561198049136422,1,100.0,0.0
76561198049141588,1,100.0,0.0
76561198049200793,1,100.0,0.0
76561198049209070,5,100.0,68.95
76561198049230048,1,100.0,19.99
76561198049268247,1,100.0,6.99
76561198049270433,1,100.0,0.0
76561198049272839,3,100.0,24.98
76561198049320489,1,100.0,19.99
76561198049320969,1,100.0,12.99
76561198049322372,1,100.0,19.99
76561198049323129,3,100.0,59.97
76561198049333966,2,100.0,59.980000000000004
76561198049369458,8,100.0,69.97
76561198049411627,1,100.0,34.99
76561198049415770,3,100.0,54.97
76561198049424642,2,50.0,9.99
76561198049427761,4,100.0,39.96
76561198049429171,2,0.0,54.980000000000004
76561198049435011,2,100.0,39.99
76561198049440934,1,100.0,19.99
76561198049499873,1,100.0,19.99
76561198049521478,1,100.0,0.0
76561198049524520,1,100.0,14.99
76561198049556885,1,100.0,14.99
76561198049562601,1,100.0,14.99
76561198049578952,1,100.0,9.99
76561198049614185,7,85.71428571428571,104.95
76561198049616002,1,100.0,29.99
76561198049623068,3,33.33333333333333,79.97
76561198049623576,1,100.0,0.0
76561198049623994,2,100.0,67.98
76561198049642277,2,100.0,79.98
76561198049650989,1,100.0,19.99
76561198049652401,2,100.0,27.979999999999997
76561198049662892,1,100.0,7.99
76561198049665282,1,100.0,14.99
76561198049666047,1,100.0,4.99
76561198049676894,1,0.0,14.99
76561198049685127,3,33.33333333333333,12.98
76561198049698789,2,100.0,34.98
76561198049706747,1,100.0,59.99
76561198049707644,1,100.0,14.99
76561198049707704,1,100.0,6.99
76561198049709492,1,100.0,19.99
76561198049711406,4,100.0,64.96
76561198049750344,1,100.0,0.0
76561198049752064,2,100.0,24.98
76561198049754654,2,100.0,42.98
76561198049755802,2,50.0,14.99
76561198049760472,1,100.0,14.99
76561198049772592,1,100.0,14.99
76561198049796309,2,100.0,17.99
76561198049813970,1,100.0,9.99
76561198049856227,1,100.0,39.99
76561198049868108,1,100.0,4.99
76561198049901169,1,100.0,0.0
76561198049914517,1,100.0,4.99
76561198049920234,1,100.0,39.99
76561198049927042,6,66.66666666666666,109.94
76561198049937609,6,83.33333333333334,72.94
76561198049946995,1,100.0,19.99
76561198049951543,1,100.0,29.99
76561198049953557,2,100.0,9.99
76561198049955631,1,100.0,14.99
76561198049959027,1,100.0,14.99
76561198049966344,1,100.0,9.99
76561198049966785,1,100.0,29.99
76561198050012972,1,100.0,0.0
76561198050026278,1,100.0,0.0
76561198050043257,2,100.0,49.980000000000004
76561198050045403,1,100.0,19.99
76561198050050362,1,100.0,19.99
76561198050064136,1,100.0,19.99
76561198050110674,1,100.0,39.99
76561198050116532,3,100.0,24.979999999999997
76561198050158753,2,100.0,7.99
76561198050173375,1,100.0,29.99
76561198050173946,1,100.0,19.99
76561198050174957,1,100.0,19.99
76561198050175400,2,100.0,29.979999999999997
76561198050183548,1,100.0,19.99
76561198050183758,1,100.0,14.99
76561198050231399,2,100.0,24.979999999999997
76561198050236419,4,75.0,25.979999999999997
76561198050236977,1,100.0,34.99
76561198050238243,1,100.0,9.99
76561198050242155,3,100.0,19.98
76561198050243921,1,0.0,0.0
76561198050266990,1,100.0,14.99
76561198050271217,3,33.33333333333333,109.97
76561198050306523,1,100.0,9.99
76561198050315162,2,100.0,24.98
76561198050320958,1,100.0,14.99
76561198050351207,1,100.0,14.99
76561198050354722,4,100.0,64.97
76561198050357396,1,100.0,0.0
76561198050358552,2,100.0,24.99
76561198050375231,1,100.0,0.0
76561198050396303,6,100.0,54.96
76561198050401677,3,100.0,99.97
76561198050403073,1,100.0,14.99
76561198050407999,1,100.0,14.99
76561198050415040,1,100.0,9.99
76561198050441049,1,0.0,4.99
76561198050452751,3,33.33333333333333,84.97
76561198050459079,1,0.0,14.99
76561198050462352,7,85.71428571428571,149.93
76561198050462560,1,100.0,0.0
76561198050494223,3,66.66666666666666,49.97
76561198050497367,1,100.0,19.99
76561198050506383,4,50.0,54.97
76561198050509172,2,100.0,69.98
76561198050511575,1,100.0,19.99
76561198050513580,1,100.0,24.99
76561198050540147,5,80.0,42.96
76561198050543795,1,100.0,14.99
76561198050546597,1,100.0,19.99
76561198050557967,1,100.0,24.99
76561198050560606,1,0.0,0.0
76561198050582418,2,100.0,14.98
76561198050590067,1,100.0,9.99
76561198050613457,1,100.0,9.99
76561198050614447,1,0.0,9.99
76561198050619485,1,100.0,19.99
76561198050620146,1,100.0,14.99
76561198050624870,3,100.0,54.97
76561198050626210,2,100.0,34.98
76561198050667465,5,60.0,44.97
76561198050680344,4,0.0,19.96
76561198050680379,1,100.0,29.99
76561198050691628,3,100.0,29.979999999999997
76561198050693364,1,100.0,14.99
76561198050721825,4,100.0,44.95
76561198050724983,1,100.0,0.0
76561198050727619,1,100.0,24.99
76561198050728013,1,100.0,19.99
76561198050731371,1,100.0,9.99
76561198050768603,1,0.0,19.99
76561198050768793,2,100.0,19.98
76561198050768829,1,0.0,14.99
76561198050771257,1,100.0,19.99
76561198050776986,2,100.0,39.98
76561198050778010,1,100.0,14.99
76561198050786131,4,100.0,34.97
76561198050800057,5,100.0,103.91
76561198050812671,2,100.0,23.98
76561198050816127,1,0.0,19.99
76561198050822800,1,100.0,9.99
76561198050823592,1,100.0,0.0
76561198050861063,4,100.0,72.96
76561198050868578,2,100.0,19.98
76561198050918349,1,100.0,14.99
76561198050936392,1,100.0,29.99
76561198050946869,1,100.0,9.99
76561198050955540,1,100.0,2.99
76561198050962270,6,100.0,84.95
76561198051013415,1,100.0,0.0
76561198051017916,1,100.0,0.0
76561198051028248,5,100.0,49.96
76561198051064887,1,100.0,19.99
76561198051082631,1,100.0,0.0
76561198051084367,1,100.0,19.99
76561198051092954,2,0.0,64.98
76561198051096646,1,0.0,0.0
76561198051139390,12,100.0,119.91999999999999
76561198051143828,1,100.0,14.99
76561198051147812,1,100.0,0.0
76561198051148175,1,100.0,4.99
76561198051157544,2,100.0,9.98
76561198051215704,3,100.0,69.97
76561198051219614,1,100.0,14.99
76561198051241471,1,100.0,14.99
76561198051252095,1,100.0,59.99
76561198051253857,1,100.0,14.99
76561198051255089,1,100.0,19.99
76561198051258119,1,100.0,14.99
76561198051264518,2,100.0,34.98
76561198051289283,1,100.0,0.0
76561198051306831,2,100.0,14.99
76561198051314722,1,100.0,9.99
76561198051317854,1,100.0,19.99
76561198051318970,1,100.0,9.99
76561198051319090,1,100.0,14.99
76561198051319354,1,100.0,14.99
76561198051352493,2,100.0,19.99
76561198051367425,1,100.0,14.99
76561198051372466,1,100.0,29.99
76561198051376772,1,100.0,29.99
76561198051379013,12,100.0,179.88
76561198051433352,3,66.66666666666666,84.97
76561198051447459,1,100.0,9.99
76561198051454344,1,100.0,2.99
76561198051505542,1,100.0,9.99
76561198051582488,1,100.0,34.99
76561198051608753,1,100.0,59.99
76561198051623381,2,100.0,9.99
76561198051635647,1,100.0,19.99
76561198051644906,3,100.0,25.97
76561198051664244,1,100.0,14.99
76561198051667509,1,100.0,19.99
76561198051696022,3,100.0,59.98
76561198051717662,5,100.0,114.95
76561198051748820,4,100.0,13.96
76561198051758183,1,100.0,9.99
76561198051759723,1,0.0,19.99
76561198051767433,3,100.0,44.97
76561198051769570,1,100.0,0.0
76561198051772381,2,50.0,19.99
76561198051820003,2,100.0,39.98
76561198051821743,1,0.0,9.99
76561198051831438,5,60.0,39.98
76561198051831938,1,100.0,0.0
76561198051832446,2,100.0,20.979999999999997
76561198051837130,4,100.0,71.96000000000001
76561198051878549,1,0.0,0.0
76561198051879114,1,100.0,0.0
76561198051887472,1,100.0,4.99
76561198051897386,1,100.0,0.0
76561198051899879,1,100.0,9.99
76561198051906675,5,100.0,79.95
76561198051907052,1,100.0,29.99
76561198051911068,2,100.0,19.99
76561198051961590,3,100.0,39.98
76561198051967707,1,0.0,49.99
76561198051969075,1,100.0,19.99
76561198051976770,1,100.0,19.99
76561198051977640,2,100.0,34.98
76561198051978330,1,100.0,0.0
76561198052022995,2,100.0,19.99
76561198052032850,3,100.0,69.97
76561198052040052,2,100.0,99.98
76561198052054864,4,0.0,9.97
76561198052090943,1,100.0,14.99
76561198052106915,1,100.0,9.99
76561198052117413,1,100.0,19.99
76561198052118118,5,60.0,86.95
76561198052151911,1,100.0,0.0
76561198052193514,3,100.0,59.97
76561198052266063,2,50.0,24.98
76561198052271143,1,100.0,14.99
76561198052271306,1,100.0,19.99
76561198052272007,2,100.0,59.99
76561198052282061,1,100.0,0.0
76561198052378807,5,80.0,37.97
76561198052390326,1,100.0,13.98
76561198052392890,1,0.0,0.99
76561198052395455,1,100.0,19.99
76561198052396307,1,100.0,19.99
76561198052397458,1,100.0,19.99
76561198052407987,1,100.0,19.99
76561198052411042,1,100.0,19.99
76561198052412328,1,100.0,59.99
76561198052434126,1,100.0,39.99
76561198052461539,1,0.0,0.0
76561198052479552,9,100.0,239.92000000000002
76561198052485823,2,100.0,9.99
76561198052489047,1,100.0,17.99
76561198052497676,1,100.0,19.99
76561198052512374,1,100.0,29.99
76561198052513392,4,25.0,94.97
76561198052598003,5,100.0,129.95
76561198052612696,1,0.0,0.0
76561198052654719,1,100.0,14.99
76561198052661205,2,50.0,24.98
76561198052666922,1,100.0,19.99
76561198052676218,1,0.0,14.99
76561198052679242,1,100.0,14.99
76561198052700471,1,0.0,0.0
76561198052705581,3,100.0,49.97
76561198052736500,4,100.0,24.98
76561198052744170,1,100.0,9.99
76561198052776159,1,100.0,29.99
76561198052780455,4,100.0,24.98
76561198052782830,1,100.0,9.99
76561198052786944,3,100.0,69.97
76561198052789736,2,50.0,64.98
76561198052794990,1,100.0,9.99
76561198052804938,5,80.0,69.96
76561198052805342,8,87.5,99.95
76561198052823187,1,100.0,4.99
76561198052831153,8,100.0,129.94
76561198052851877,5,100.0,69.96
76561198052853176,1,0.0,14.99
76561198052909583,1,100.0,19.99
76561198052914690,3,100.0,49.97
76561198052928427,1,100.0,14.99
76561198052937077,1,100.0,0.0
76561198052955798,4,100.0,44.97
76561198052976331,2,100.0,24.98
76561198052998609,1,100.0,9.99
76561198052998873,5,80.0,65.95
76561198053000561,1,100.0,14.99
76561198053000587,2,100.0,109.98
76561198053006711,1,100.0,19.99
76561198053057695,1,100.0,4.99
76561198053060832,1,100.0,9.99
76561198053071988,1,0.0,39.99
76561198053081572,1,0.0,59.95
76561198053081936,2,50.0,4.99
76561198053085687,1,100.0,19.99
76561198053111161,1,100.0,0.0
76561198053138682,1,100.0,29.99
76561198053140237,2,100.0,39.98
76561198053145578,1,0.0,29.99
76561198053165009,1,100.0,19.99
76561198053175659,1,100.0,14.99
76561198053180471,3,100.0,24.98
76561198053182488,3,100.0,49.97
76561198053183010,3,100.0,79.97
76561198053237207,1,0.0,59.99
76561198053240343,2,100.0,14.99
76561198053248819,2,100.0,27.979999999999997
76561198053255708,2,100.0,19.99
76561198053256954,1,100.0,49.99
76561198053302202,1,100.0,14.99
76561198053314010,4,100.0,104.96000000000001
76561198053351607,1,100.0,19.99
76561198053355327,1,100.0,14.99
76561198053356968,1,100.0,24.99
76561198053373904,1,100.0,29.99
76561198053408417,1,100.0,19.99
76561198053411478,2,100.0,24.979999999999997
76561198053443436,1,100.0,7.99
76561198053451655,1,100.0,14.99
76561198053458396,1,100.0,14.99
76561198053498583,1,100.0,4.99
76561198053509764,1,100.0,14.99
76561198053521602,1,100.0,6.99
76561198053524100,1,0.0,0.0
76561198053605335,1,100.0,0.0
76561198053617943,3,100.0,59.97
76561198053619760,3,100.0,24.98
76561198053649167,1,100.0,19.99
76561198053667228,1,100.0,0.0
76561198053668035,1,100.0,19.99
76561198053674558,5,80.0,64.96
76561198053676404,2,50.0,24.98
76561198053676746,1,100.0,19.99
76561198053677894,1,100.0,0.0
76561198053697018,1,100.0,5.99
76561198053709304,1,100.0,44.99
76561198053711199,1,100.0,14.99
76561198053721457,2,50.0,14.99
76561198053730286,2,100.0,44.98
76561198053734175,1,100.0,4.99
76561198053741106,2,100.0,34.99
76561198053766465,1,100.0,59.99
76561198053771667,1,100.0,4.99
76561198053776689,1,100.0,9.99
76561198053781096,2,100.0,24.98
76561198053783795,1,100.0,0.0
76561198053791920,2,50.0,29.979999999999997
76561198053793261,1,100.0,0.0
76561198053794620,2,100.0,19.98
76561198053795491,1,0.0,59.99
76561198053796134,1,100.0,19.99
76561198053797376,3,100.0,58.970000000000006
76561198053799686,1,100.0,19.99
76561198053799839,1,0.0,14.99
76561198053804006,2,100.0,19.99
76561198053852153,1,100.0,0.99
76561198053856103,1,100.0,9.99
76561198053869543,2,100.0,3.99
76561198053869992,3,100.0,34.97
76561198053887236,2,100.0,9.99
76561198053891302,4,100.0,49.96
76561198053916297,1,100.0,9.99
76561198053944542,1,100.0,24.99
76561198053963927,2,100.0,64.98
76561198053972331,1,100.0,19.99
76561198053980810,1,100.0,19.99
76561198054019431,1,100.0,19.99
76561198054026701,1,100.0,29.99
76561198054027097,2,100.0,29.979999999999997
76561198054027518,1,100.0,19.99
76561198054034533,2,50.0,14.98
76561198054037865,1,100.0,9.99
76561198054040292,1,100.0,0.0
76561198054085162,1,100.0,14.99
76561198054088781,1,100.0,14.99
76561198054131489,4,100.0,59.03
76561198054143602,1,100.0,0.0
76561198054147922,1,100.0,9.99
76561198054150226,1,100.0,14.99
76561198054162412,4,50.0,69.97
76561198054175167,4,100.0,71.96
76561198054183421,2,100.0,24.98
76561198054189921,6,100.0,39.96
76561198054199777,1,100.0,3.99
76561198054200662,1,100.0,9.99
76561198054209522,1,100.0,9.99
76561198054259245,1,100.0,0.0
76561198054263529,1,100.0,19.99
76561198054265152,1,100.0,9.99
76561198054280666,2,100.0,14.99
76561198054285764,1,100.0,9.99
76561198054326721,2,100.0,34.98
76561198054332392,1,0.0,0.0
76561198054341004,1,100.0,9.99
76561198054342097,1,100.0,0.0
76561198054361648,2,100.0,44.98
76561198054397103,4,100.0,39.98
76561198054416836,3,66.66666666666666,54.980000000000004
76561198054421576,1,0.0,59.99
76561198054445752,1,100.0,9.99
76561198054447419,1,100.0,9.99
76561198054457614,1,100.0,9.99
76561198054460624,1,100.0,29.99
76561198054465623,4,75.0,24.98
76561198054504740,1,100.0,14.99
76561198054518293,1,100.0,4.99
76561198054538030,1,100.0,14.99
76561198054540475,1,100.0,19.99
76561198054544978,4,100.0,34.97
76561198054564148,6,100.0,99.95
76561198054566872,1,100.0,0.0
76561198054568398,3,100.0,54.97
76561198054577621,1,100.0,19.99
76561198054581453,1,100.0,14.99
76561198054589097,1,100.0,29.99
76561198054600071,5,100.0,109.94999999999999
76561198054605639,1,100.0,19.99
76561198054605641,5,100.0,59.949999999999996
76561198054613028,3,100.0,69.98
76561198054622453,3,100.0,34.97
76561198054625450,1,100.0,2.99
76561198054627970,5,100.0,99.94999999999999
76561198054659839,1,100.0,19.99
76561198054681718,1,100.0,19.99
76561198054688203,2,100.0,64.98
76561198054693295,1,100.0,0.0
76561198054693746,1,100.0,9.99
76561198054719518,1,100.0,14.99
76561198054724829,1,100.0,0.0
76561198054733303,1,100.0,14.99
76561198054736653,1,100.0,19.99
76561198054743531,6,83.33333333333334,84.96
76561198054745824,2,100.0,9.99
76561198054746815,1,100.0,49.99
76561198054748198,1,100.0,14.99
76561198054748342,2,100.0,0.0
76561198054753156,2,100.0,34.98
76561198054761819,1,100.0,14.99
76561198054767146,4,75.0,27.96
76561198054772649,1,100.0,14.99
76561198054796819,1,100.0,14.99
76561198054802892,1,100.0,0.0
76561198054804013,2,100.0,19.99
76561198054811848,4,75.0,68.96
76561198054837119,1,100.0,14.99
76561198054883833,1,100.0,29.99
76561198054912188,2,0.0,74.94
76561198054912482,1,100.0,34.99
76561198054914056,4,75.0,59.980000000000004
76561198054922473,3,100.0,19.98
76561198054937869,4,100.0,69.96
76561198054970463,6,100.0,104.94
76561198054973024,2,100.0,44.98
76561198054977907,1,100.0,0.0
76561198054978091,1,0.0,4.99
76561198054982476,1,100.0,19.99
